country,league,season,date,time,home_team,away_team,home_goals,away_goals,result,status,ps_home_odds,ps_draw_odds,ps_away_odds,max_home_odds,max_draw_odds,max_away_odds,avg_home_odds,avg_draw_odds,avg_away_odds,league_code,league_name_pl,result_1x2,is_played,is_future,source_file
,P1,,2024-11-09,18:00,Famalicao,Arouca,0.0,0.0,D,,2.35,3.19,3.39,2.36,3.29,3.6,2.28,3.19,3.32,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-11-09,20:30,Boavista,Rio Ave,0.0,2.0,A,,2.97,3.25,2.57,3.05,3.28,2.6,2.93,3.17,2.52,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-11-10,16:30,Santa Clara,Guimaraes,1.0,0.0,H,,2.8,2.96,2.96,2.81,3.09,3.01,2.71,2.96,2.87,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-11-10,15:30,Estrela,Nacional,2.0,0.0,H,,2.25,3.31,3.47,2.39,3.49,3.47,2.23,3.28,3.31,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-11-10,20:45,Benfica,Porto,4.0,1.0,H,,1.93,3.63,4.16,1.97,3.68,4.16,1.91,3.55,3.92,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-11-10,18:45,Sp Braga,Sp Lisbon,2.0,4.0,A,,5.38,4.39,1.6,5.7,4.5,1.62,5.22,4.25,1.59,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-11-29,20:15,Farense,Estrela,1.0,0.0,H,,2.33,3.15,3.48,2.42,3.28,3.48,2.32,3.11,3.3,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-11-30,15:30,Rio Ave,Moreirense,3.0,2.0,H,,2.75,3.19,2.81,2.92,3.34,2.87,2.71,3.13,2.73,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-11-30,18:00,Nacional,Boavista,0.0,0.0,D,,2.02,3.31,4.2,2.06,3.53,4.5,1.97,3.37,3.98,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-11-30,20:30,Sp Lisbon,Santa Clara,0.0,1.0,A,,1.24,6.5,12.21,1.26,7.5,15.0,1.21,6.53,12.88,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-01,15:30,Estoril,Famalicao,2.0,1.0,H,,3.27,3.1,2.47,3.48,3.21,2.47,3.26,3.09,2.34,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-01,18:00,Arouca,Benfica,0.0,2.0,A,,13.13,7.06,1.21,14.0,7.3,1.26,12.64,6.67,1.21,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-01,20:30,AVS,Sp Braga,0.0,1.0,A,,8.63,4.66,1.41,9.12,5.1,1.48,8.22,4.49,1.39,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-02,18:45,Guimaraes,Gil Vicente,4.0,0.0,H,,1.76,3.57,5.3,1.78,3.64,5.66,1.73,3.5,5.17,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-02,20:45,Porto,Casa Pia,2.0,0.0,H,,1.19,6.88,17.93,1.22,7.2,18.87,1.18,6.82,16.0,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-05,20:15,Moreirense,Sp Lisbon,2.0,1.0,H,,9.78,5.42,1.33,11.0,5.6,1.36,9.29,5.17,1.32,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-06,20:15,Sp Braga,Estoril,2.0,2.0,D,,1.23,6.4,13.8,1.28,7.21,15.0,1.23,6.4,12.22,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-07,18:00,Santa Clara,Rio Ave,1.0,0.0,H,,1.68,3.68,5.84,1.78,3.68,5.84,1.71,3.56,5.24,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-07,15:30,Gil Vicente,Nacional,2.0,1.0,H,,2.03,3.4,4.05,2.07,3.45,4.15,2.01,3.36,3.84,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-07,18:00,Benfica,Guimaraes,1.0,0.0,H,,1.28,5.73,11.88,1.32,5.9,12.0,1.29,5.54,10.42,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-07,20:30,Famalicao,Porto,1.0,1.0,D,,9.0,4.85,1.39,9.15,5.01,1.48,8.15,4.7,1.38,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-08,18:00,Casa Pia,AVS,1.0,1.0,D,,1.83,3.38,5.14,1.86,3.62,5.29,1.81,3.39,4.81,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-08,15:30,Boavista,Farense,1.0,1.0,D,,2.67,3.05,3.03,2.67,3.12,3.25,2.52,3.02,3.04,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-09,20:15,Estrela,Arouca,2.0,1.0,H,,2.85,3.09,2.79,2.89,3.25,2.8,2.73,3.09,2.69,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-14,15:30,Farense,Gil Vicente,0.0,1.0,A,,2.78,3.13,2.83,2.79,3.2,3.04,2.68,3.06,2.79,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-14,18:00,Nacional,Moreirense,1.0,0.0,H,,3.23,3.0,2.57,3.25,3.18,2.65,3.09,3.01,2.48,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-14,20:30,Sp Lisbon,Boavista,3.0,2.0,H,,1.11,11.05,22.14,1.14,11.05,23.0,1.11,9.54,19.23,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-15,20:30,Estoril,Casa Pia,0.0,2.0,A,,3.06,2.84,2.83,3.06,2.99,2.99,2.91,2.84,2.77,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-15,15:30,Arouca,Santa Clara,1.0,0.0,H,,3.48,3.03,2.4,3.56,3.21,2.42,3.37,3.02,2.32,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-15,18:00,AVS,Benfica,1.0,1.0,D,,13.34,7.03,1.21,15.5,7.53,1.23,13.16,6.78,1.2,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-16,20:45,Rio Ave,Guimaraes,2.0,2.0,D,,4.98,3.57,1.8,4.98,3.69,2.02,4.52,3.47,1.82,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-16,18:45,Sp Braga,Famalicao,3.0,3.0,D,,1.56,4.19,6.4,1.63,4.4,7.0,1.57,4.03,5.79,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-16,20:15,Porto,Estrela,2.0,0.0,H,,1.15,8.68,19.43,1.18,8.7,21.0,1.15,7.86,17.71,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-19,17:00,Nacional,Benfica,0.0,2.0,A,,11.91,6.51,1.24,12.05,6.6,1.3,10.78,6.09,1.25,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-20,20:15,Casa Pia,Arouca,3.0,1.0,H,,2.46,2.87,3.59,2.46,3.06,3.6,2.37,2.9,3.42,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-21,15:30,Famalicao,Farense,1.0,2.0,A,,1.96,3.28,4.54,2.07,3.3,4.8,1.94,3.23,4.26,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-21,18:00,Boavista,AVS,0.0,0.0,D,,2.44,3.13,3.3,2.6,3.19,3.41,2.41,3.05,3.15,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-21,20:30,Moreirense,Porto,0.0,3.0,A,,7.14,4.49,1.48,8.0,4.5,1.51,7.04,4.31,1.45,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-22,20:30,Gil Vicente,Sp Lisbon,0.0,0.0,D,,8.64,5.51,1.35,9.0,5.51,1.41,8.05,5.19,1.35,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-22,17:00,Santa Clara,Sp Braga,0.0,2.0,A,,3.32,3.11,2.44,3.39,3.22,2.47,3.19,3.11,2.35,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-23,20:45,Estrela,Rio Ave,1.0,0.0,H,,2.47,3.18,3.2,2.54,3.35,3.2,2.43,3.14,3.04,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-23,18:45,Benfica,Estoril,3.0,0.0,H,,1.11,10.29,23.84,1.14,11.0,26.0,1.11,9.23,20.62,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-23,18:45,Guimaraes,Nacional,2.0,2.0,D,,1.39,4.82,9.36,1.41,4.82,10.0,1.37,4.6,8.66,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-27,20:15,Arouca,Gil Vicente,1.0,1.0,D,,2.26,3.12,3.7,2.33,3.2,3.7,2.22,3.07,3.51,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-28,20:30,Porto,Boavista,4.0,0.0,H,,1.15,8.73,19.01,1.19,8.73,19.01,1.15,7.56,16.14,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-28,15:30,AVS,Estrela,1.0,1.0,D,,2.45,2.95,3.5,2.5,3.01,3.5,2.4,2.93,3.29,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-28,18:00,Estoril,Moreirense,2.0,2.0,D,,2.83,3.06,2.84,2.98,3.06,2.85,2.78,2.95,2.75,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-29,15:30,Farense,Guimaraes,2.0,2.0,D,,5.4,3.56,1.75,5.57,3.65,1.76,5.09,3.48,1.73,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2024-12-29,15:30,Rio Ave,Nacional,2.0,1.0,H,,2.13,3.21,3.96,2.14,3.29,3.96,2.08,3.2,3.71,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-29,18:00,Sp Braga,Casa Pia,1.0,2.0,A,,1.51,4.41,6.72,1.52,4.6,7.0,1.48,4.29,6.51,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2024-12-29,20:30,Sp Lisbon,Benfica,1.0,0.0,H,,2.6,3.45,2.79,2.68,3.57,2.8,2.51,3.41,2.71,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2024-12-30,20:15,Famalicao,Santa Clara,1.0,2.0,A,,3.11,2.83,2.8,3.23,2.93,2.85,3.03,2.8,2.68,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-03,20:15,Guimaraes,Sp Lisbon,4.0,4.0,D,,3.86,3.61,2.02,4.1,3.65,2.02,3.76,3.51,1.95,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-04,20:30,Boavista,Arouca,1.0,3.0,A,,4.09,3.16,2.11,4.09,3.3,2.26,3.77,3.14,2.09,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-04,15:30,Moreirense,AVS,1.0,1.0,D,,1.94,3.14,4.95,1.96,3.39,4.95,1.89,3.22,4.5,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-04,18:00,Benfica,Sp Braga,1.0,2.0,A,,1.34,5.75,8.84,1.41,5.91,8.84,1.34,5.34,7.84,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-05,20:30,Estrela,Estoril,2.0,4.0,A,,2.37,3.12,3.43,2.46,3.12,3.43,2.35,3.0,3.3,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-05,15:30,Santa Clara,Farense,0.0,0.0,D,,1.68,3.35,7.07,1.7,3.43,7.07,1.67,3.33,6.17,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-05,18:00,Casa Pia,Famalicao,1.0,1.0,D,,2.19,3.17,3.83,2.19,3.24,4.1,2.09,3.12,3.81,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-06,20:15,Gil Vicente,Rio Ave,1.0,1.0,D,,2.19,3.19,3.8,2.2,3.25,3.84,2.14,3.14,3.62,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-12,15:30,Nacional,Porto,2.0,0.0,H,,8.16,4.88,1.41,9.79,5.8,1.41,8.35,4.89,1.37,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-17,20:15,Benfica,Famalicao,4.0,0.0,H,,1.22,6.77,13.47,1.27,6.77,13.47,1.22,6.32,11.6,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-18,15:30,Santa Clara,Estoril,2.0,3.0,A,,1.68,3.63,5.96,1.77,3.63,5.96,1.69,3.49,5.44,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-18,18:00,Rio Ave,Sp Lisbon,0.0,3.0,A,,9.12,5.37,1.35,9.12,5.6,1.37,8.69,5.17,1.32,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-18,20:30,Guimaraes,Arouca,2.0,2.0,D,,1.72,3.69,5.37,1.74,3.81,6.0,1.67,3.62,5.38,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-19,15:30,Moreirense,Farense,0.0,0.0,D,,1.94,3.28,4.67,2.02,3.28,4.84,1.94,3.14,4.41,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-19,15:30,Nacional,AVS,3.0,1.0,H,,2.01,3.23,4.38,2.03,3.3,4.38,2.0,3.2,4.05,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-19,18:00,Estrela,Sp Braga,0.0,1.0,A,,4.87,4.0,1.72,5.07,4.0,1.77,4.6,3.86,1.72,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-19,20:30,Gil Vicente,Porto,3.0,1.0,H,,7.91,4.48,1.45,8.0,4.75,1.5,7.15,4.35,1.44,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-20,20:15,Boavista,Casa Pia,2.0,3.0,A,,4.12,3.19,2.09,4.42,3.21,2.12,3.96,3.13,2.05,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-24,20:15,Arouca,Moreirense,1.0,0.0,H,,2.45,3.14,3.27,2.45,3.18,3.3,2.38,3.08,3.18,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-25,15:30,Famalicao,Estrela,0.0,0.0,D,,1.76,3.51,5.43,1.88,3.65,5.43,1.79,3.42,4.81,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-25,15:30,Farense,Rio Ave,1.0,2.0,A,,2.46,3.23,3.15,2.47,3.23,3.3,2.4,3.08,3.14,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-01-25,20:30,Sp Lisbon,Nacional,2.0,0.0,H,,1.16,9.37,14.56,1.2,9.42,17.0,1.16,8.33,13.86,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-25,18:00,Casa Pia,Benfica,3.0,1.0,H,,9.25,5.11,1.36,9.25,5.11,1.4,8.35,4.84,1.37,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-26,15:30,Estoril,Guimaraes,1.0,0.0,H,,4.49,3.6,1.87,4.71,3.62,1.92,4.31,3.51,1.84,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-26,18:00,Porto,Santa Clara,1.0,1.0,D,,1.68,3.69,5.9,1.69,3.8,6.36,1.65,3.61,5.65,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-01-26,20:30,Sp Braga,Boavista,3.0,0.0,H,,1.28,6.0,10.77,1.32,6.06,11.39,1.28,5.64,9.89,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-27,20:15,AVS,Gil Vicente,1.0,0.0,H,,3.34,3.03,2.48,3.48,3.15,2.48,3.21,3.0,2.4,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-01-31,20:15,Boavista,Famalicao,0.0,2.0,A,,3.83,3.37,2.1,4.09,3.4,2.23,3.66,3.27,2.08,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-01,20:30,Guimaraes,AVS,2.0,0.0,H,,1.59,4.05,6.17,1.59,4.2,7.0,1.55,3.96,6.15,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-01,18:00,Gil Vicente,Estoril,1.0,2.0,A,,2.21,3.03,3.96,2.21,3.19,3.96,2.15,3.03,3.81,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-01,15:30,Nacional,Arouca,1.0,2.0,A,,2.42,3.14,3.32,2.46,3.32,3.35,2.35,3.12,3.18,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-01,15:30,Santa Clara,Casa Pia,2.0,1.0,H,,2.13,3.1,4.13,2.2,3.1,4.13,2.11,3.01,3.96,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-02,18:00,Sp Lisbon,Farense,3.0,1.0,H,,1.16,8.3,17.02,1.2,8.34,19.0,1.16,7.28,16.16,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-02,20:30,Estrela,Benfica,2.0,3.0,A,,14.31,7.22,1.2,15.0,7.75,1.23,13.18,6.92,1.19,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-03,18:45,Moreirense,Sp Braga,1.0,2.0,A,,3.15,3.38,2.42,3.55,3.44,2.42,3.21,3.27,2.26,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-03,20:45,Rio Ave,Porto,2.0,2.0,D,,7.54,4.63,1.45,8.53,4.99,1.48,7.17,4.58,1.42,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-07,20:15,Porto,Sp Lisbon,1.0,1.0,D,,2.94,3.14,2.66,3.04,3.2,2.85,2.85,3.1,2.63,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-08,20:30,Famalicao,Guimaraes,0.0,0.0,D,,3.45,3.2,2.32,3.45,3.22,2.55,3.29,3.12,2.32,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-08,15:30,AVS,Santa Clara,1.0,2.0,A,,3.89,2.94,2.29,4.0,3.0,2.33,3.78,2.89,2.25,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-08,18:00,Benfica,Moreirense,3.0,2.0,H,,1.18,7.57,15.64,1.22,7.8,17.0,1.19,7.06,14.2,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-09,15:30,Estoril,Boavista,2.0,1.0,H,,1.57,4.12,6.34,1.66,4.3,6.41,1.57,4.0,5.96,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-09,15:30,Farense,Nacional,0.0,2.0,A,,2.44,3.12,3.31,2.49,3.22,3.47,2.4,3.07,3.19,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-09,18:00,Sp Braga,Gil Vicente,2.0,0.0,H,,1.65,4.06,5.41,1.7,4.1,5.5,1.65,3.94,5.1,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-09,20:30,Casa Pia,Estrela,1.0,0.0,H,,1.92,3.33,4.69,2.0,3.4,4.75,1.9,3.28,4.44,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-10,20:15,Arouca,Rio Ave,1.0,1.0,D,,2.07,3.41,3.87,2.09,3.45,3.91,2.05,3.34,3.74,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-14,20:15,Boavista,Estrela,0.0,1.0,A,,2.56,2.95,3.29,2.63,3.1,3.34,2.54,2.95,3.12,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-15,20:30,Sp Lisbon,Arouca,2.0,2.0,D,,1.24,6.69,11.67,1.3,6.69,14.0,1.25,6.15,11.24,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-15,18:00,Santa Clara,Benfica,0.0,1.0,A,,4.29,3.35,1.99,4.4,3.49,2.11,4.17,3.28,1.97,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-15,17:00,Nacional,Estoril,2.0,2.0,D,,2.2,3.37,3.55,2.33,3.47,3.63,2.19,3.31,3.4,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-15,15:30,Moreirense,Casa Pia,3.0,2.0,H,,2.54,3.09,3.18,2.62,3.09,3.23,2.53,2.97,3.1,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-16,20:30,Guimaraes,Sp Braga,0.0,0.0,D,,2.28,3.17,3.57,2.34,3.36,3.57,2.26,3.18,3.36,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-16,15:30,Rio Ave,AVS,1.0,1.0,D,,2.24,3.37,3.45,2.34,3.43,3.48,2.23,3.28,3.33,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-16,18:00,Farense,Porto,0.0,1.0,A,,5.97,3.93,1.63,6.2,4.13,1.68,5.72,3.89,1.61,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-17,20:15,Gil Vicente,Famalicao,0.0,2.0,A,,2.31,3.11,3.58,2.36,3.12,3.58,2.29,3.04,3.44,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-02-21,20:15,Sp Braga,Nacional,1.0,0.0,H,,1.53,4.16,6.89,1.58,4.33,7.02,1.53,4.11,6.38,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-22,15:30,Casa Pia,Gil Vicente,1.0,0.0,H,,2.26,3.16,3.63,2.33,3.39,3.64,2.26,3.17,3.39,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-22,18:00,Benfica,Boavista,3.0,0.0,H,,1.13,9.61,21.56,1.16,9.61,23.0,1.13,8.67,19.06,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-22,20:30,Estoril,Rio Ave,2.0,1.0,H,,2.17,3.41,3.57,2.19,3.72,3.66,2.12,3.43,3.46,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-23,20:30,Famalicao,Moreirense,2.0,0.0,H,,2.48,3.01,3.35,2.48,3.21,3.53,2.4,3.01,3.27,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-02-23,18:00,AVS,Sp Lisbon,2.0,2.0,D,,9.37,5.13,1.36,9.37,5.2,1.39,8.6,4.94,1.36,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-23,15:30,Arouca,Farense,2.0,2.0,D,,1.94,3.48,4.31,1.95,3.55,4.5,1.89,3.44,4.25,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-23,15:30,Estrela,Santa Clara,0.0,0.0,D,,3.93,3.06,2.21,4.0,3.19,2.25,3.77,3.06,2.16,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-02-24,20:15,Porto,Guimaraes,1.0,1.0,D,,1.83,3.57,4.77,1.85,3.61,5.5,1.79,3.53,4.75,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-03-01,18:00,Arouca,Porto,0.0,2.0,A,,6.21,4.12,1.58,6.3,4.23,1.63,5.88,4.05,1.57,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-03-01,20:30,Guimaraes,Casa Pia,1.0,0.0,H,,1.84,3.3,5.3,1.89,3.61,5.3,1.83,3.34,4.81,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-01,15:30,Nacional,Famalicao,2.0,1.0,H,,2.82,3.13,2.78,2.91,3.15,2.87,2.75,3.08,2.73,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-02,20:30,Rio Ave,Sp Braga,2.0,1.0,H,,3.96,3.73,1.94,4.1,3.8,1.97,3.85,3.69,1.91,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-02,18:00,Farense,AVS,0.0,1.0,A,,2.33,3.03,3.65,2.35,3.19,3.69,2.27,3.04,3.51,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-03-02,15:30,Moreirense,Estrela,1.0,1.0,D,,1.93,3.27,4.7,1.98,3.3,4.75,1.92,3.19,4.52,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-03-02,15:30,Boavista,Santa Clara,1.0,0.0,H,,5.28,3.39,1.81,5.5,3.59,1.82,5.15,3.41,1.76,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-03,20:15,Sp Lisbon,Estoril,3.0,1.0,H,,1.3,5.79,10.28,1.34,5.81,10.6,1.3,5.5,9.66,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-07,20:15,Estrela,Gil Vicente,1.0,1.0,D,,2.82,2.99,2.91,3.07,3.07,3.09,2.79,2.91,2.83,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-03-08,15:30,AVS,Arouca,0.0,1.0,A,,3.45,3.14,2.35,3.52,3.2,2.41,3.3,3.11,2.33,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-03-08,18:00,Benfica,Nacional,3.0,0.0,H,,1.21,6.97,14.04,1.26,7.5,15.0,1.21,6.71,12.92,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-08,18:00,Estoril,Farense,2.0,2.0,D,,2.58,3.07,3.13,2.62,3.1,3.32,2.53,3.01,3.07,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-03-08,20:30,Sp Braga,Porto,1.0,0.0,H,,3.46,3.32,2.26,3.8,3.35,2.26,3.42,3.23,2.21,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-09,18:00,Casa Pia,Sp Lisbon,1.0,3.0,A,,7.38,4.41,1.48,7.4,4.7,1.55,6.87,4.32,1.47,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-03-09,20:30,Boavista,Guimaraes,1.0,2.0,A,,5.8,3.72,1.68,6.2,3.81,1.7,5.64,3.63,1.66,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
,P1,,2025-03-09,15:30,Santa Clara,Moreirense,1.0,1.0,D,,2.09,2.95,4.62,2.16,3.1,4.66,2.05,2.95,4.41,POR,Portugalia,X,True,False,PORTUGAL_2425.csv
,P1,,2025-03-10,20:15,Famalicao,Rio Ave,1.0,0.0,H,,1.96,3.34,4.4,1.99,3.45,4.8,1.95,3.25,4.29,POR,Portugalia,1,True,False,PORTUGAL_2425.csv
,P1,,2025-03-15,15:30,Farense,Sp Braga,0.0,1.0,A,,4.07,3.46,2.0,4.4,3.6,2.02,4.01,3.41,1.96,POR,Portugalia,2,True,False,PORTUGAL_2425.csv
