country,league,season,date,time,home_team,away_team,home_goals,away_goals,result,status,ps_home_odds,ps_draw_odds,ps_away_odds,max_home_odds,max_draw_odds,max_away_odds,avg_home_odds,avg_draw_odds,avg_away_odds,league_code,league_name_pl,result_1x2,is_played,is_future,source_file
Germany,Bundesliga,2025,2026-01-24,,Bayern München,FC Augsburg,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-24,,Bayer Leverkusen,Werder Bremen,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-24,,1. FC Heidenheim,RB Leipzig,0.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-24,,Eintracht Frankfurt,1899 Hoffenheim,1.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-24,,Union Berlin,Borussia Dortmund,0.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-25,,Borussia Mönchengladbach,VfB Stuttgart,0.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-25,,SC Freiburg,1. FC Köln,2.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-27,,FC St. Pauli,RB Leipzig,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-27,,Werder Bremen,1899 Hoffenheim,0.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-30,,1. FC Köln,VfL Wolfsburg,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-31,,RB Leipzig,FSV Mainz 05,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-31,,Eintracht Frankfurt,Bayer Leverkusen,1.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-31,,Werder Bremen,Borussia Mönchengladbach,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-31,,1899 Hoffenheim,Union Berlin,3.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-31,,FC Augsburg,FC St. Pauli,2.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-01-31,,Hamburger SV,Bayern München,2.0,2.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-01,,VfB Stuttgart,SC Freiburg,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-01,,Borussia Dortmund,1. FC Heidenheim,3.0,2.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-06,,Union Berlin,Eintracht Frankfurt,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-07,,SC Freiburg,Werder Bremen,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-07,,VfL Wolfsburg,Borussia Dortmund,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-07,,FSV Mainz 05,FC Augsburg,2.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-07,,1. FC Heidenheim,Hamburger SV,0.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-07,,FC St. Pauli,VfB Stuttgart,2.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-07,,Borussia Mönchengladbach,Bayer Leverkusen,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-08,,1. FC Köln,RB Leipzig,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-08,,Bayern München,1899 Hoffenheim,5.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-13,,Borussia Dortmund,FSV Mainz 05,4.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-14,,Hamburger SV,Union Berlin,3.0,2.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-14,,Bayer Leverkusen,FC St. Pauli,4.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-14,,Werder Bremen,Bayern München,0.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-14,,1899 Hoffenheim,SC Freiburg,3.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-14,,Eintracht Frankfurt,Borussia Mönchengladbach,3.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-14,,VfB Stuttgart,1. FC Köln,3.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-15,,FC Augsburg,1. FC Heidenheim,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-15,,RB Leipzig,VfL Wolfsburg,2.0,2.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-20,,FSV Mainz 05,Hamburger SV,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-21,,1. FC Köln,1899 Hoffenheim,2.0,2.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-21,,Union Berlin,Bayer Leverkusen,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-21,,Bayern München,Eintracht Frankfurt,3.0,2.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-21,,VfL Wolfsburg,FC Augsburg,2.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-21,,RB Leipzig,Borussia Dortmund,2.0,2.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-22,,SC Freiburg,Borussia Mönchengladbach,2.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-22,,FC St. Pauli,Werder Bremen,2.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-22,,1. FC Heidenheim,VfB Stuttgart,3.0,3.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-27,,FC Augsburg,1. FC Köln,2.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-28,,1899 Hoffenheim,FC St. Pauli,0.0,1.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-28,,Bayer Leverkusen,FSV Mainz 05,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-28,,Borussia Mönchengladbach,Union Berlin,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-28,,Werder Bremen,1. FC Heidenheim,2.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-02-28,,Borussia Dortmund,Bayern München,2.0,3.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-01,,VfB Stuttgart,VfL Wolfsburg,4.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-01,,Eintracht Frankfurt,SC Freiburg,2.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-01,,Hamburger SV,RB Leipzig,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-04,,Hamburger SV,Bayer Leverkusen,0.0,1.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-06,,Bayern München,Borussia Mönchengladbach,4.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-07,,VfL Wolfsburg,Hamburger SV,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-07,,SC Freiburg,Bayer Leverkusen,3.0,3.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-07,,FSV Mainz 05,VfB Stuttgart,2.0,2.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-07,,RB Leipzig,FC Augsburg,2.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-07,,1. FC Heidenheim,1899 Hoffenheim,2.0,4.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-07,,1. FC Köln,Borussia Dortmund,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-08,,FC St. Pauli,Eintracht Frankfurt,0.0,0.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-08,,Union Berlin,Werder Bremen,1.0,4.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-13,,Borussia Mönchengladbach,FC St. Pauli,2.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-14,,Bayer Leverkusen,Bayern München,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-14,,Eintracht Frankfurt,1. FC Heidenheim,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-14,,Borussia Dortmund,FC Augsburg,2.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-14,,1899 Hoffenheim,VfL Wolfsburg,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-14,,Hamburger SV,1. FC Köln,1.0,1.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-15,,Werder Bremen,FSV Mainz 05,0.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-15,,SC Freiburg,Union Berlin,0.0,1.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-15,,VfB Stuttgart,RB Leipzig,1.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-20,,RB Leipzig,1899 Hoffenheim,5.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-21,,1. FC Köln,Borussia Mönchengladbach,3.0,3.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-21,,1. FC Heidenheim,Bayer Leverkusen,3.0,3.0,D,FT,,,,,,,,,,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-21,,VfL Wolfsburg,Werder Bremen,0.0,1.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-21,,Bayern München,Union Berlin,4.0,0.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-21,,Borussia Dortmund,Hamburger SV,3.0,2.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-22,,FSV Mainz 05,Eintracht Frankfurt,2.0,1.0,H,FT,,,,,,,,,,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-22,,FC St. Pauli,SC Freiburg,1.0,2.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-03-22,,FC Augsburg,VfB Stuttgart,2.0,5.0,A,FT,,,,,,,,,,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-04,,1899 Hoffenheim,FSV Mainz 05,1.0,2.0,A,FT,1.804,3.822666666666667,4.226666666666667,1.804,3.822666666666667,4.226666666666667,1.804,3.822666666666667,4.226666666666667,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-04,,Hamburger SV,FC Augsburg,1.0,1.0,D,FT,2.444666666666667,3.3459999999999996,2.889333333333333,2.444666666666667,3.3459999999999996,2.889333333333333,2.444666666666667,3.3459999999999996,2.889333333333333,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-04,,Bayer Leverkusen,VfL Wolfsburg,6.0,3.0,H,FT,1.4426666666666668,4.878,6.482,1.4426666666666668,4.878,6.482,1.4426666666666668,4.878,6.482,GER,Niemcy,1,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-04,,SC Freiburg,Bayern München,2.0,3.0,A,FT,5.7,4.903333333333333,1.4833333333333334,5.7,4.903333333333333,1.4833333333333334,5.7,4.903333333333333,1.4833333333333334,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-04,,Borussia Mönchengladbach,1. FC Heidenheim,2.0,2.0,D,FT,1.605,4.300714285714286,5.074285714285714,1.605,4.300714285714286,5.074285714285714,1.605,4.300714285714286,5.074285714285714,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-04,,Werder Bremen,RB Leipzig,1.0,2.0,A,FT,3.722666666666667,3.951333333333333,1.88,3.722666666666667,3.951333333333333,1.88,3.722666666666667,3.951333333333333,1.88,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-04,,VfB Stuttgart,Borussia Dortmund,0.0,2.0,A,FT,2.302,3.8786666666666663,2.76,2.302,3.8786666666666663,2.76,2.302,3.8786666666666663,2.76,GER,Niemcy,2,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-05,,Union Berlin,FC St. Pauli,1.0,1.0,D,FT,2.234666666666667,3.0806666666666667,3.5326666666666666,2.234666666666667,3.0806666666666667,3.5326666666666666,2.234666666666667,3.0806666666666667,3.5326666666666666,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-05,,Eintracht Frankfurt,1. FC Köln,2.0,2.0,D,FT,1.93,3.676,3.75,1.93,3.676,3.75,1.93,3.676,3.75,GER,Niemcy,X,True,False,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-10,,FC Augsburg,1899 Hoffenheim,,,,NS,3.2130769230769234,3.702307692307692,2.088461538461538,3.2130769230769234,3.702307692307692,2.088461538461538,3.2130769230769234,3.702307692307692,2.088461538461538,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-11,,VfL Wolfsburg,Eintracht Frankfurt,,,,NS,2.4276923076923076,3.586153846153846,2.6723076923076925,2.4276923076923076,3.586153846153846,2.6723076923076925,2.4276923076923076,3.586153846153846,2.6723076923076925,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-11,,Borussia Dortmund,Bayer Leverkusen,,,,NS,1.9038461538461535,3.833076923076923,3.603076923076923,1.9038461538461535,3.833076923076923,3.603076923076923,1.9038461538461535,3.833076923076923,3.603076923076923,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-11,,RB Leipzig,Borussia Mönchengladbach,,,,NS,1.5115384615384615,4.5576923076923075,5.433076923076923,1.5115384615384615,4.5576923076923075,5.433076923076923,1.5115384615384615,4.5576923076923075,5.433076923076923,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-11,,1. FC Heidenheim,Union Berlin,,,,NS,3.196923076923077,3.4669230769230768,2.1607692307692306,3.196923076923077,3.4669230769230768,2.1607692307692306,3.196923076923077,3.4669230769230768,2.1607692307692306,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-11,,FC St. Pauli,Bayern München,,,,NS,8.417692307692308,5.224615384615385,1.323846153846154,8.417692307692308,5.224615384615385,1.323846153846154,8.417692307692308,5.224615384615385,1.323846153846154,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-12,,1. FC Köln,Werder Bremen,,,,NS,2.193846153846154,3.48,3.1138461538461537,2.193846153846154,3.48,3.1138461538461537,2.193846153846154,3.48,3.1138461538461537,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-12,,VfB Stuttgart,Hamburger SV,,,,NS,1.4423076923076923,4.6984615384615385,6.322307692307692,1.4423076923076923,4.6984615384615385,6.322307692307692,1.4423076923076923,4.6984615384615385,6.322307692307692,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-12,,FSV Mainz 05,SC Freiburg,,,,NS,2.1723076923076925,3.1453846153846152,3.528461538461538,2.1723076923076925,3.1453846153846152,3.528461538461538,2.1723076923076925,3.1453846153846152,3.528461538461538,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-17,,FC St. Pauli,1. FC Köln,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-18,,Werder Bremen,Hamburger SV,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-18,,Union Berlin,VfL Wolfsburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-18,,1899 Hoffenheim,Borussia Dortmund,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-18,,Bayer Leverkusen,FC Augsburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-18,,Eintracht Frankfurt,RB Leipzig,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-19,,SC Freiburg,1. FC Heidenheim,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-19,,Bayern München,VfB Stuttgart,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-19,,Borussia Mönchengladbach,FSV Mainz 05,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,VfL Wolfsburg,Borussia Mönchengladbach,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,VfB Stuttgart,Werder Bremen,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,FSV Mainz 05,Bayern München,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,Borussia Dortmund,SC Freiburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,RB Leipzig,Union Berlin,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,Hamburger SV,1899 Hoffenheim,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,1. FC Köln,Bayer Leverkusen,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,1. FC Heidenheim,FC St. Pauli,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-04-25,,FC Augsburg,Eintracht Frankfurt,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,SC Freiburg,VfL Wolfsburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,Eintracht Frankfurt,Hamburger SV,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,Union Berlin,1. FC Köln,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,Bayer Leverkusen,RB Leipzig,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,FC St. Pauli,FSV Mainz 05,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,Borussia Mönchengladbach,Borussia Dortmund,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,Bayern München,1. FC Heidenheim,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,1899 Hoffenheim,VfB Stuttgart,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-02,,Werder Bremen,FC Augsburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,FSV Mainz 05,Union Berlin,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,VfL Wolfsburg,Bayern München,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,Borussia Dortmund,Eintracht Frankfurt,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,1899 Hoffenheim,Werder Bremen,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,FC Augsburg,Borussia Mönchengladbach,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,RB Leipzig,FC St. Pauli,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,VfB Stuttgart,Bayer Leverkusen,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,Hamburger SV,SC Freiburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-09,,1. FC Köln,1. FC Heidenheim,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,Eintracht Frankfurt,VfB Stuttgart,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,1. FC Heidenheim,FSV Mainz 05,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,Bayer Leverkusen,Hamburger SV,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,Union Berlin,FC Augsburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,Werder Bremen,Borussia Dortmund,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,Bayern München,1. FC Köln,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,SC Freiburg,RB Leipzig,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,Borussia Mönchengladbach,1899 Hoffenheim,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
Germany,Bundesliga,2025,2026-05-16,,FC St. Pauli,VfL Wolfsburg,,,,NS,,,,,,,,,,GER,Niemcy,,False,True,GER_api_current.csv
